,date,author,text,title,stars,location,url,language
189,2021-10-18,Maria,"At first I was very much attracted by their value proposition, however later I realized that was more about how they advertised themselves. All my experience with the company has been rather unpleasant so far, with only one exception when I visited their branch and dealt with doctors. Let me give you some examples.

1. Back then in February, I ordered a dental imprint kit to be utilized at home. While placing the order, I read I was entitled to get a refund in case this kit would be damaged. Unfortunately, my imprints did arrive back at their premises damaged. Nevertheless, no one has informed me of the issue. As I don't speak German well enough to hold a complex conversation, my husband called them multiple times, however every time he was told various things, and only in May did it become known the imprint hadn't been processed. So I had been waiting for 2.5 months only to learn I should have started the whole thing from scratch again. The discount they gave me in return was equal to the one available online that time, thus there was literally little to no reimbursement for me. They also promised me I would get a refund for the damaged kit, as stated in their rules (see below what this actually resulted into)

2. It was in May when I had to choose the date of visiting their clinic, and such was available in mid-June only. The clinic itself turned out to be proper enough, and all the staff there were friendly and polite. However, then I had to wait for another month until my package arrived. Hence, the treatment itself started in mid-July. In case they had informed me of the damaged kit, I could have come to the clinic way earlier and started with actually wearing my aligners some months back.

3. Meanwhile, I had never received my refund for the damaged kit. I sent several emails to them, however they usually reply very slowly - perhaps they have an issue with English speaking personnel. I received different replies to my emails, however in the end I was granted my money back - this happened in September, i.e. half a year later.

4. Last but not least, their support is extremely unprofessional. As the treatment for my lower jaw lasts for a little longer than that for my upper jaw, I keep on changing my lower aligner, however still have to wear the very last available aligner for the upper jaw, in order to maintain the results. No one gave me clear instructions though on what I need to do until my retainers are delivered. On the other hand, I'm not satisfied with my upper jaw results, thus I contacted PlusDental via WhatsApp. They told me to send the respective photos by email, which I did, having informed them of this straight away afterwards. Not only did they never reply to my last WhatsApp message, but I also haven't received any reply to the email with photos for a week already. This level of customer service is unacceptable.

To conclude, the state of things seems to have been very unprofessional so far.",Very unprofessional. Not recommended.,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=11&stars=1&stars=2&stars=3&stars=4&stars=5,en
190,2021-10-22,Maria,"This is an update to the below review of mine. Ten days ago, I left an ad-hoc inquiry about my treatment progress - I'm not fully satisfied with the results observed on my upper jaw as they are not equal to those proposed by the treatment plan. Guess what? I haven't received any feedback from them yet. They don't respond to my WhatsApp messages sent to their support either. 

After my previous review, they asked for my contact details and I left those, however with no effect. This begins to look like a scam. Huge disappointment.",Updated review: huge disappointment,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=11&stars=1&stars=2&stars=3&stars=4&stars=5,en
191,2021-10-27,Josip Živković,"The saga that I had with these people would be a boring novella, suffices to say they're out for maximizing profit and they will do so at any cost, without any regard for the customer. I cannot stress enough how evil they are, and their horribly slow customer support DOES NOT help.

1) Do not, under any circumstance, accept their 'tooth reduction' treatment, where they shave off a side of the tooth to create more space for the aligners to work. Besides being a traumatic experience, I am left wondering how good this is for the teeth. And, the moment you are done with treatment, you will have a hole inbetween your teeth that will gather all the food you eat. 

2) The quality of the plastic they produce is bad. It will break and fall apart, and if you need to wear a set for two weeks, you WILL chew through them, causing a bunch of problems down the line. 

3) After I finished treatment, it took PlusDental OVER A MONTH to deliver retainers to me. Guess what happened during that month? Thats right, the retainer didn't fit anymore, and wearing the old aligners wasn't possible because they were destroyed (and they blamed me for that!!).
At this point, the whole treatment plan basically went down the drain. 

4) The retainers cost additional 100€ which PlusDental DID NOT refund to me given that they did not fit (i.e. it's useless). 

5) I moved countries during this time due to the pandemic, and their support was incredibly unresponsive throughout. Executing a secondary treatment was impossible due to pandemic-related logistics, and I simply did not want it because of the previous 4 points, i.e. I do not trust them. They offered 0 refund and threatened to sue if I did not complete payment. 

It's frankly unbeliveable, I never had a worse customer experience than PlusDental. I recommend any other alternative company, if for nothing, then for better quality plastic.","Thoroughly bad handling of teeth and inexcusable customer support, AVOID",1,BA,https://www.trustpilot.com/review/plusdental.de?languages=en&page=11&stars=1&stars=2&stars=3&stars=4&stars=5,en
192,2021-10-28,Leon,"MY name is Leon oliver al forster 
I recommend everyone to go there 
Very nice people 
I got my teeth exactly how I imagined 
I have shining smile now thank you",MY name is Leon oliver al forster,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=11&stars=1&stars=2&stars=3&stars=4&stars=5,en
193,2021-10-28,Ana,Great customer service and pleasant experience overall. Their prices are also affoedable and they do support you every step of the way.,Great customer service and pleasant…,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=11&stars=1&stars=2&stars=3&stars=4&stars=5,en
194,2021-10-29,Ledia ledia,Its perfect. I’m really happy with my new teeth 🥰,Its perfect,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=11&stars=1&stars=2&stars=3&stars=4&stars=5,en
195,2021-10-29,Maria,"This is the follow up review to the two messages of mine below. I keep on providing reviews here as this is the only way to reach out to the company. Please also note that even though they ask you to leave your contact details via Trustpilot in order to get in touch with you, in reality they never call/text you back. It's been two weeks since my first review and no one has contacted me yet. This just doesn't happen.

As mentioned below, I'm not satisfied with my upper jaw results. It took PlusDental 17 days to react to my photos sent as proof for that, however I only received a standard message saying ""Your treatment progress runs as desired"" - hence, no real assessment of my case was made. This is horrible considering how much you pay them. You can be sure nobody cares what results you obtain through this treatment.

Furthermore, they keep on ignoring me on WhatsApp. Probably I'm on their black list already - who knows ?

I'm fed up with PlusDental. I've never felt so devastated and miserable receiving such an improper customer service.",Extremely poor customer service and zero feedback,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=11&stars=1&stars=2&stars=3&stars=4&stars=5,en
196,2021-10-29,DaniMe,You felt that you were in good hands in the dental practice.The staff und the dentist were very nice. I also think it is good that Plusdental has a personal advisor whom you can call if you have any questions.,I can recommed Plusdental,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=11&stars=1&stars=2&stars=3&stars=4&stars=5,en
197,2021-10-31,Betty Manéa Le Nouën,"Pretty happy with PlusDental so far! I've received my treatment and I'm going to start it very soon. Everything is going well, from booking an appointment with a dentist to getting more information about my treatment! Can't wait to see the final results...",Great!,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=11&stars=1&stars=2&stars=3&stars=4&stars=5,en
198,2021-11-03,Maria,"My level of disappointment increases pretty much every week. I have just received retainers from PlusDental. I haven't opened them yet as the upper jaw set is visibly dirty. I've sent an email to PlusDental with a picture as proof of my statement, however, it doesn't change much as I'm not going to wear something which is dirty from the very beginning. Even if this is about the production material remainder, I wouldn't like to have it on my jaw. Let me remind you one pair of retainers costs 99 eur, and for this price you receive a poor quality thing.

This company upsets me more and more.",Retainers arrived dirty,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=11&stars=1&stars=2&stars=3&stars=4&stars=5,en
199,2021-11-04,Nikolay,"Plus Dental Copenhagen office !!! AVOID!!! WORST SERVICE EVER!

We have ordered PlusDental products (aligners) and received the package (delayed for 2 weeks) which appeared to be incomplete.

When trying to contact them to explain the situation in turned out that it is not that easy to get their attention as they do not pick up the phone. 

An initial impression was that the guys are busy and will call us back after listening a voice mail. 

We are keep on trying for two weeks now with no luck.

There is absolutely no way to get in contact with the local office! Neither by phone nor email.

In the the Head office in Germany they kind of want to help us and keep on promising that someone from International Customer Support Office will call us back. So far NOBODY did.  

Huge frustration and loss of confidence about Plus Dental in general and particularly about Copenhagen branch (looks like they are scammers) 

If we knew this before we would definitely stay away from it. We left with a useless incomplete package in hands, no support and unwillingness from Plus Dental side to return money.

So bad.",Plus Dental Copenhagen - stay away!,1,DK,https://www.trustpilot.com/review/plusdental.de?languages=en&page=11&stars=1&stars=2&stars=3&stars=4&stars=5,en
200,2021-07-07,Just Being Honest,"Super nettes Team, Unkompliziert, Flexibel",Super nettes Team,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
201,2021-07-19,poop,I could not speak german so well. But still everyone was very helpful and I am happy with my experience.,Amazing,5,AT,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
202,2021-07-20,raimonda emiri,"My experience at PlusDental was great. First of all, I was able to receive all the support in english language and the staff is always available to help you out in 1000 ways.  Thank you a lot!",My experience at PlusDental was exellent!!,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
203,2021-07-22,Saliatu Baldé,Wonderful treatment!!,Saliato Baldé,5,CH,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
204,2021-08-04,Elvira,"I’m extremely happy with the whole treatment. My case was not a difficult one and took only 6 months, the results are great! Everything went as planned and my smile looks great now! I would recommend to order the retainers a month before finishing - after 3 weeks I still haven’t received them, but I’m still using the ones from my last step as retainers and I must say the quality is great, they’re brand new.

The payment method is also incredibly flexible and customer service always very helpful, I have zero complaints

Many thanks for a new smile PlusDental!",100% recommended,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
205,2021-08-04,Verena E.,"Appointment at dentist including 3D Scan positive, however no offering afterwards unfortunately.","Positive appointment, negative outcome.",3,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
206,2021-08-04,Ray Boat,The customer service has been great so far. I look forward to my treatment.,The customer service has been great so…,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
207,2021-08-04,Renata Siquieroli,"The aliners came very fast, it takes only 2 weeks. Great support time for all my question about the treatment.",The aliners came very fast,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
208,2021-08-05,julie peat,Excellent communication and customer support from the very start of my dental journey. Information and questions answered promptly via email or telephone. Quality of product very good value for money and delivered quickly. I am very pleased with the transformation of my teeth straightening and would throughly recommend to anyone considering this treatment.,5 Star review…,5,GB,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
209,2021-08-05,Anna,I am very disappointed with “the treatment” which left me having to see a professional dental help. PlusDental offered me refinement plan which also failed and communication was very poor. PlusDental admitted to making errors but failed to correct it.  Not recommending this to anyone. Ps. My previous review was taken down too,I am very disappointed with “the…,1,GB,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
210,2021-08-05,Antonio Caballero Prada,I’m satisfied with the results. I had to make 3 more refinements and it took longer than planned but it was with it,I’m satisfied with the results,4,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
211,2021-08-05,Ewa,"The first round of treatment didn't work (left me with an uneven bite) and I had to apply for the second one. It took several email exchanges to find out what will be done next. It was extremely difficult to get in touch with an actual professional and to receive an explanation of what the next steps will achieve. the whole ordeal lasted months. Now, after the second round I am in the same position- the treatment is still not done. I have submitted recent photographs and I am waiting already for 5 weeks for a reply! Customer service just keeps asking for more patience, but it is hard to remain patient if the incompetence of the company is adding several months to the treatment. Seems like they are happy to lure new customers, however, once something goes wrong they will leave you struggling to get any further attention. My previous comment was removed from here- seems to be the same case for several other reviewers....",What a let down!,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
212,2021-08-06,Denise Korsah,Since I chose PlusDental I have tried very well. I’m so excited for the journey,Since I chose PlusDental I have tried…,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
213,2021-08-06,Mirjam Huber,Good service,Good service,4,AT,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
214,2021-08-19,Maikel Gomez,"The appointment was quick, very Professional all the Team, the explanation very clear, the environment friendly... I Love It",Highly Professional the Team,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
215,2021-09-03,AMU pail,Gonna see how it will work,Gonna see how it will work,5,IT,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
216,2021-09-06,KKR,"Consult with your own dentist, better orthodentsit first..

For me, the result was not 100% perfect. Prior to the treatment, they request you to sign, that nothing prevents you from having alignments. 
Thus, it is your own responisibility to consult with your own dentist, whether you should have alignment or not.

I have crowns and multiple fillings. I wish I had consulted with my dentist before the treatment.

Since ever I had teeth straightened, I constantly have pain in my teeth here and there, it is all because my teeth had been treated before. Crowns, which had been fine, started paining after the treatment. Every day either one side hurts or another.

In my opinion, their treatment is ok for those who have majority of their teeth HEALTHY! If you, like I, have crowns, and multiple fillings, think twice before beginning the treatment. I doubt you will get your money back. You have signed up.",Consult with YOUR dentist first,2,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
217,2021-09-07,Francesco Di Santo,"I‘m very satisfied with the result.
Everything went well and without any complications.
Helpful customer service in any inquiery.",I‘m very satisfied with the result.,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
218,2021-09-07,Francesco Gibaldi,"Thanks PlusDental for changing my life!
You did’t promise to much!

Francesco Gibaldi",Thanks!,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
219,2021-09-07,Kerstin Klüsener,"the dentist was super nice


everything worked out great.",the dentist was super nice,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=12&stars=1&stars=2&stars=3&stars=4&stars=5,en
220,2020-08-24,Drpurva Sharma,Satisfactory,Satisfactory,4,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
221,2020-09-16,Mhairi Montgomery,"The free first appointment took half an hour, the dentist explained everything to me and took photographs of my teeth and jaw. She was very friendly and helpful and answered all my questions.",Free first appointment,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
222,2020-11-14,Caryn Jervis,"Very mixed feelings.  The end result even after 2 rounds is okay but not very satisfactory, the customer service team in general are extremely rude and unhelpful, the dental hygienists are pleasant.",Very mixed feelings,3,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
223,2020-11-29,Manu ,"Great service. The staff are helpful and at your service and the product is actually working! I am halfway through the treatment and my teeth already look straight. Thank you for helping me achieve the dream of 
 a perfect smile!",Great service,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
224,2021-01-12,Rowena ,Really happy with results so far!,Really happy with results so far!,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
225,2021-05-19,Jatin Sharma,It was good and everyone was very helpful,Nice and great Service,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
226,2021-05-19,Elena Moisa,"The best people where you can go, they was really nice with me",The best people where you can go,3,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
227,2021-05-20,David Rodríguez-Pastrana Parar,"The price is always changing, other countries get a total different price like in Spain, or they say my procedure has the highest difficulty (just a few teeth moved because of the wisdom tooth, checking Youtube others pay the half of the price with the teeth much worser). They start with a 500€ voucher, then they increase it to 700€ to try and convince you. I do not like the way how they approach or at least my trust is lost with so many price differences…","The price is way too high, always offering vouchers",3,AT,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
228,2021-05-25,Sagar Mule,"Really easy to use, clean and carry. App is amzing, to keep a track of progress and no need to go anywhere for the treatment is the important thing I liked.
-sagar mule",Really easy to use,5,AT,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
229,2021-06-08,Ilona Dacewicz,alles war super,Ilona Dacevic,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
230,2021-06-09,Marcus Andersson,it was good. thanks,Marcus,5,CH,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
231,2021-06-09,Aleksandra K,"The practice was very nice and clean and the dentist was polite and helpful, also supported me when I didn't fully understand the german words. However the lady at reception was very rude, unwelcoming and very patronising, it made me reconsider whether I would like to visit this practice again. This is definitely not the experience I would like to have when visiting a doctor in a foreign country.",Helpful dentist but very rude staff,2,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
232,2021-07-02,Pamela Duran,"The team was very understanding, helpful and professional.",Super professional team!,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=en&page=13&stars=1&stars=2&stars=3&stars=4&stars=5,en
